id,prediction
245,0.5789005
246,0.49290997
247,0.5924444
248,0.27714524
249,0.46273822
250,0.280393
251,0.5685672
252,0.4300432
253,0.5789493
254,0.42767084
255,0.27714524
256,0.5789493
257,0.5589003
258,0.36457124
259,0.30075386
260,0.2838827
261,0.6784175
262,0.68203336
263,0.27714524
264,0.36932153
265,0.7616688
266,0.5685672
267,0.53859454
268,0.50558203
269,0.66184705
270,0.37755468
271,0.25602198
272,0.44768688
273,0.7059426
274,0.49117312
275,0.33689433
276,0.5120807
277,0.35754752
278,0.4657926
279,0.7139038
280,0.6775519
281,0.5967058
282,0.76389873
283,0.3760323
284,0.5242453
285,0.24562095
286,0.32763442
287,0.4552947
288,0.5351542
289,0.66184705
290,0.42003945
291,0.3633174
292,0.4265326
293,0.5789493
294,0.33689433
295,0.5685672
296,0.44796562
297,0.42803353
298,0.46080983
299,0.3709503
300,0.51676404
301,0.33689433
302,0.5281126
303,0.80065775
304,0.47282183
305,0.28270552
306,0.5717304
307,0.75076836
308,0.27714524
309,0.78156286
310,0.48136547
311,0.5685672
312,0.65073156
313,0.7251085
314,0.38503388
315,0.7025556
316,0.3896123
317,0.44560638
318,0.27714524
319,0.5685672
320,0.30075386
321,0.5685672
322,0.76358783
323,0.28830805
324,0.4552947
325,0.33212996
326,0.628586
327,0.27714524
328,0.5409118
329,0.39772782
330,0.65015775
331,0.27714524
332,0.4177274
333,0.4982096
334,0.74099976
335,0.36248964
336,0.3984968
337,0.65986246
338,0.6368985
339,0.68822813
340,0.6784175
341,0.26787713
342,0.60703546
343,0.5127642
344,0.3900261
345,0.76648164
346,0.6361165
347,0.37755468
348,0.5589003
349,0.5649046
350,0.6847009
351,0.4337125
352,0.5318303
353,0.425648
354,0.56564224
355,0.6068989
356,0.6292273
357,0.4982096
358,0.5685672
359,0.31829357
360,0.6612012
361,0.4206958
362,0.3250224
363,0.27714524
364,0.33689433
365,0.74767786
366,0.58109564
367,0.36932153
368,0.28881958
369,0.44560638
370,0.33689433
371,0.5685672
372,0.6170139
373,0.6290798
374,0.33689433
375,0.48577985
376,0.27714524
377,0.40673125
378,0.64715207
379,0.5685672
380,0.34323567
381,0.60642254
382,0.5685672
383,0.5877163
384,0.48875713
385,0.44184405
386,0.41966996
387,0.60015345
388,0.71427387
389,0.7201815
390,0.49290997
391,0.25396305
392,0.30002415
393,0.3037145
394,0.6502777
395,0.5685672
396,0.49864987
397,0.5685672
398,0.502909
399,0.25597176
400,0.66184705
401,0.45789015
402,0.48505718
403,0.27714524
404,0.33689433
405,0.41116565
406,0.73785776
407,0.39130405
408,0.35120755
409,0.27508417
410,0.4300432
411,0.2506093
412,0.52674776
413,0.53791916
414,0.25289407
415,0.60703546
416,0.49864987
417,0.41451728
418,0.6784175
419,0.5685672
420,0.5373172
421,0.4779848
422,0.24751079
423,0.6533261
424,0.43573698
425,0.53504896
426,0.6956038
427,0.66276157
428,0.50937086
429,0.51676404
430,0.6361165
431,0.5789493
432,0.5120807
433,0.6784175
434,0.63398135
435,0.5685672
436,0.59810984
437,0.36932153
438,0.4982096
439,0.33689433
440,0.33689433
441,0.30960697
442,0.27714524
443,0.53859454
444,0.5127642
445,0.5929284
446,0.30446407
447,0.7827196
448,0.33689433
449,0.43300158
450,0.6056183
451,0.54347736
452,0.42420158
453,0.4126072
454,0.30960697
455,0.41792804
456,0.591265
457,0.5789493
458,0.5685672
459,0.2506093
460,0.42228335
461,0.74912083
462,0.78156286
463,0.67799103
464,0.51676404
465,0.2506093
466,0.6447357
467,0.2506093
468,0.49290997
469,0.6644141
470,0.2506093
471,0.36780354
472,0.4393837
473,0.44684726
474,0.2506093
475,0.2506093
476,0.4038263
477,0.4393837
478,0.51676404
479,0.6361165
480,0.4393837
481,0.3266614
482,0.44560638
483,0.49290997
484,0.69035196
485,0.44560638
486,0.33689433
487,0.27714524
488,0.4098752
489,0.22794794
490,0.25289407
491,0.33689433
492,0.5789493
493,0.34323567
494,0.4533285
495,0.38052726
496,0.32645682
497,0.38282233
498,0.3633174
499,0.6361165
500,0.6361165
501,0.2639806
502,0.27508417
503,0.5532629
504,0.5305556
505,0.3709503
506,0.62650394
507,0.6361165
508,0.55751956
509,0.28286114
510,0.5685672
511,0.5214937
512,0.6533261
513,0.7421897
514,0.5991273
515,0.49864987
516,0.52457917
517,0.24255954
518,0.41579354
519,0.41579354
520,0.5685672
521,0.5789493
522,0.6361165
523,0.2506093
524,0.4982096
525,0.7558496
526,0.5052511
527,0.27373478
528,0.65261674
529,0.6209279
530,0.33762965
531,0.25582564
532,0.3850683
533,0.33689433
534,0.44560638
535,0.5685672
536,0.4654349
537,0.47733033
538,0.27714524
539,0.4038263
540,0.61805546
541,0.47984764
542,0.6361165
543,0.3718608
544,0.30960697
545,0.79534435
546,0.5073327
547,0.3760323
548,0.5054902
549,0.82166857
550,0.5667637
551,0.3444175
552,0.5697789
553,0.35468298
554,0.53496504
555,0.44267762
556,0.36538008
557,0.4499906
558,0.5484003
559,0.6361165
560,0.6361165
561,0.49463803
562,0.60703546
563,0.40144244
564,0.4949793
565,0.42933333
566,0.40311497
567,0.6784175
568,0.2506093
569,0.2506093
570,0.4393837
571,0.5868097
572,0.4132371
573,0.33689433
574,0.17633453
575,0.42933333
576,0.33212996
577,0.5322462
578,0.61907256
579,0.60492617
580,0.68078285
581,0.65853536
582,0.62696666
583,0.5685672
584,0.49864987
585,0.44109926
586,0.45609426
587,0.41986647
588,0.5454813
589,0.5789493
590,0.26494816
591,0.6115778
592,0.3679609
593,0.64159244
594,0.4643679
595,0.41986647
596,0.6784175
597,0.41451728
598,0.5789493
599,0.3591611
600,0.6784175
601,0.4549785
602,0.6784175
603,0.63471025
604,0.6363982
605,0.5878572
606,0.2860701
607,0.47984764
608,0.22117984
609,0.5685672
610,0.38961396
611,0.47869134
612,0.70553136
613,0.4393837
614,0.35104376
615,0.51303256
616,0.39590958
617,0.26157033
618,0.2506093
619,0.4113976
620,0.41579354
621,0.26157033
622,0.2506093
623,0.35151783
624,0.27508417
625,0.3744493
626,0.3775965
627,0.40577784
628,0.35095465
629,0.62031513
630,0.2506093
631,0.5702682
632,0.49864987
633,0.60703546
634,0.40964296
635,0.2506093
636,0.71000636
637,0.5685672
638,0.5076057
639,0.2506093
640,0.6068989
641,0.27522838
642,0.39130405
643,0.360365
644,0.36497498
645,0.49971762
646,0.36932153
647,0.5052511
648,0.4939402
649,0.5109605
650,0.38017207
651,0.39635807
652,0.5685672
653,0.6784175
654,0.33689433
655,0.55422163
656,0.33689433
657,0.5520897
658,0.4982096
659,0.33689433
660,0.31521034
661,0.6361165
662,0.8073816
663,0.26882526
664,0.36248964
665,0.42657542
666,0.5842747
667,0.36932153
668,0.35104376
669,0.33689433
670,0.5194496
671,0.2506093
672,0.56645805
673,0.49290997
674,0.3849468
675,0.6130191
676,0.2860701
677,0.6068989
678,0.5789493
679,0.2506093
680,0.44928235
681,0.40191424
682,0.42657542
683,0.6361165
684,0.5176149
685,0.6361165
686,0.48577985
687,0.4982096
688,0.49864987
689,0.42958456
690,0.44928235
691,0.26494816
692,0.52666897
693,0.5194496
694,0.44199333
695,0.2506093
696,0.26351944
697,0.2506093
698,0.39130405
699,0.4393837
700,0.31647542
701,0.67855704
702,0.5685672
703,0.6361165
704,0.35468298
705,0.3014919
706,0.4552947
707,0.35648048
708,0.42003945
709,0.27424935
710,0.58159995
711,0.3266614
712,0.53791916
713,0.47079584
714,0.2506093
715,0.67402786
716,0.67799103
717,0.25596368
718,0.4854837
719,0.39130405
720,0.46273822
721,0.39130405
722,0.33689433
723,0.6784175
724,0.5686018
725,0.6784175
726,0.26135603
727,0.2134013
728,0.6361165
729,0.42767084
730,0.69035196
731,0.39130405
732,0.6068989
733,0.35164347
734,0.45816174
735,0.39346552
736,0.5345761
737,0.41792804
738,0.4300432
739,0.2212488
740,0.43050542
741,0.3898763
742,0.3898763
743,0.72048485
