id,prediction
242,0.3170806
243,0.9516216
244,0.5029996
245,0.5449329
246,0.2229346
247,0.65151477
248,0.5978022
249,0.20984258
250,0.26295754
251,0.89955145
252,0.64908284
253,0.68555593
254,0.13197574
255,0.40070733
256,0.9550092
257,0.5517334
258,0.104502395
259,0.6428633
260,0.2200289
261,0.5063137
262,0.21225964
263,0.10720433
264,0.1046552
265,0.23536894
266,0.7827652
267,0.21747747
268,0.21659325
269,0.3167045
270,0.18822366
271,0.45274013
272,0.2859718
273,0.9454104
274,0.7951925
275,0.16680104
276,0.9244504
277,0.21903826
278,0.77932113
279,0.8336582
280,0.5297427
281,0.9361835
282,0.17949925
283,0.9571214
284,0.105947286
285,0.104502395
286,0.30729443
287,0.10450509
288,0.34018108
289,0.43667588
290,0.48272362
291,0.104502395
292,0.33576873
293,0.2559117
294,0.11302165
295,0.6159567
296,0.4268885
297,0.9574218
298,0.39097285
299,0.6176822
300,0.7220658
301,0.11735759
302,0.6834834
303,0.61532634
304,0.9311265
305,0.21708524
306,0.8518887
307,0.957119
308,0.23601724
309,0.33402628
310,0.104502395
311,0.10466642
312,0.70840657
313,0.104507886
314,0.28148592
315,0.74214166
316,0.97007364
317,0.67080945
318,0.104502395
319,0.6227851
320,0.6054169
321,0.7070099
322,0.86338127
323,0.21942864
324,0.13743488
325,0.104502395
326,0.7623835
327,0.3061899
328,0.528974
329,0.7672728
330,0.97052044
331,0.28860682
332,0.27214226
333,0.3169233
334,0.95712095
335,0.94371426
336,0.2385354
337,0.07950765
338,0.78041947
339,0.5279072
340,0.27156326
341,0.31540504
342,0.7799013
343,0.79823303
344,0.240166
345,0.9563663
346,0.5449018
347,0.18821867
348,0.5517395
349,0.5006376
350,0.43145764
351,0.10772697
352,0.29614642
353,0.933079
354,0.84840107
355,0.58103406
356,0.9028798
357,0.14497702
358,0.3169184
359,0.95712125
360,0.46017808
361,0.42905387
362,0.23660392
363,0.5661541
364,0.10453741
365,0.9325837
366,0.46865508
367,0.104502395
368,0.104502395
369,0.4024124
370,0.94715893
371,0.448312
372,0.95653814
373,0.8495052
374,0.4453993
375,0.8538772
376,0.31534913
377,0.3364317
378,0.42425725
379,0.21796876
380,0.21926633
381,0.9406369
382,0.79553515
383,0.104505636
384,0.078743875
385,0.28991166
386,0.087798096
387,0.51758474
388,0.788273
389,0.93410224
390,0.3923111
391,0.880093
392,0.21920283
393,0.35070443
394,0.6881094
395,0.18968038
396,0.9395294
397,0.8372913
398,0.3896796
399,0.104502395
400,0.95677793
401,0.9571214
402,0.08658005
403,0.3170806
404,0.40067065
405,0.81223077
406,0.94192785
407,0.6174959
408,0.20270692
409,0.2498759
410,0.64610916
411,0.10450318
412,0.31705704
413,0.10426537
414,0.73541164
415,0.35057902
416,0.94911397
417,0.52041817
418,0.95641077
419,0.40485865
420,0.72410357
421,0.9455136
422,0.6429163
423,0.35088953
424,0.96535826
425,0.104502395
426,0.7491735
427,0.37075046
428,0.95209736
429,0.61396384
430,0.55383027
431,0.38679153
432,0.9037699
433,0.31548217
434,0.4489577
435,0.36726037
436,0.40312132
437,0.4252303
438,0.74214154
439,0.26318175
440,0.5661541
441,0.8702801
442,0.34942138
443,0.91137815
444,0.79823303
445,0.5450946
446,0.7806946
447,0.9571219
448,0.10457301
449,0.104504116
450,0.7810083
451,0.32587522
452,0.19413446
453,0.30633911
454,0.36452943
455,0.10479334
456,0.087809116
457,0.65155065
458,0.6186901
459,0.104502395
460,0.506606
461,0.9571218
462,0.29423767
463,0.3488752
464,0.5032788
465,0.5029169
466,0.69892365
467,0.25726652
468,0.40389654
469,0.87285554
470,0.104502395
471,0.21241678
472,0.21796907
473,0.39346546
474,0.3551754
475,0.25821513
476,0.31683844
477,0.16528557
478,0.7735289
479,0.95711267
480,0.503051
481,0.60128796
482,0.104502395
483,0.23660392
484,0.6794409
485,0.31143522
486,0.40184915
487,0.104502395
488,0.19792059
489,0.104502395
490,0.7113715
491,0.6955212
492,0.33875683
493,0.22109763
494,0.11417621
495,0.19429916
496,0.21771383
497,0.6306932
498,0.104502395
499,0.9233733
500,0.76699585
501,0.8997836
502,0.4083008
503,0.43784603
504,0.6399587
505,0.21652515
506,0.5069535
507,0.5868478
508,0.21928956
509,0.11746309
510,0.25659567
511,0.39620057
512,0.72127825
513,0.41310766
514,0.50293803
515,0.3505463
516,0.9235269
517,0.31149548
518,0.30111414
519,0.49458462
520,0.76618004
521,0.32075873
522,0.9564317
523,0.48840386
524,0.91035515
525,0.50485
526,0.49158368
527,0.61495316
528,0.95217377
529,0.49699467
530,0.35264054
531,0.2178084
532,0.35165057
533,0.7212289
534,0.10499096
535,0.57588315
536,0.9035613
537,0.41403657
538,0.104502395
539,0.17254299
540,0.96967924
541,0.9571219
542,0.8036709
543,0.50286037
544,0.7673984
545,0.8213786
546,0.9586976
547,0.7933732
548,0.8858473
549,0.2707154
550,0.795478
551,0.09759664
552,0.21608166
553,0.35068914
554,0.44407985
555,0.112182006
556,0.78331965
557,0.52583396
558,0.8296898
559,0.6838143
560,0.5204178
561,0.5785252
562,0.6008812
563,0.104502395
564,0.3946399
565,0.3830575
566,0.3081629
567,0.9571194
568,0.5000798
569,0.2193713
570,0.21939185
571,0.50287575
572,0.17575316
573,0.49807742
574,0.10450351
575,0.104502395
576,0.104502395
577,0.6181349
578,0.76344275
579,0.9075067
580,0.5095024
581,0.9567716
582,0.95714194
583,0.6419608
584,0.39514223
585,0.6652351
586,0.6240568
587,0.44697002
588,0.17189553
589,0.25360423
590,0.09305121
591,0.55156755
592,0.7877651
593,0.4476132
594,0.3556785
595,0.10968919
596,0.753863
597,0.5204181
598,0.771368
599,0.4820674
600,0.8205767
601,0.31206122
602,0.79545736
603,0.90418345
604,0.95710903
605,0.21779546
606,0.25941527
607,0.51628876
608,0.22212817
609,0.7948322
610,0.49099612
611,0.20042387
612,0.9571218
613,0.31473273
614,0.113543324
615,0.57197523
616,0.2320889
617,0.104502395
618,0.3506147
619,0.31559902
620,0.40812936
621,0.104502395
622,0.19080274
623,0.60082674
624,0.88879573
625,0.104502395
626,0.20059441
627,0.54638654
628,0.32220358
629,0.8590857
630,0.3169325
631,0.5400526
632,0.7820074
633,0.601133
634,0.50620973
635,0.104531236
636,0.6522724
637,0.104502395
638,0.3551942
639,0.21737087
640,0.56549054
641,0.50337714
642,0.1046665
643,0.104502395
644,0.11746309
645,0.4169391
646,0.104502395
647,0.74092096
648,0.104502395
649,0.109225884
650,0.104502335
651,0.26159304
652,0.6660177
653,0.45936427
654,0.13501582
655,0.44581333
656,0.38391337
657,0.3204098
658,0.4335509
659,0.5028792
660,0.71075374
661,0.7368708
662,0.9379553
663,0.9109339
664,0.874683
665,0.5541588
666,0.9400428
667,0.39280388
668,0.43233624
669,0.28793934
670,0.21933132
671,0.0889088
672,0.92041427
673,0.388608
674,0.31717736
675,0.9571216
676,0.104502395
677,0.9568776
678,0.95420915
679,0.50019985
680,0.3058993
681,0.9353824
682,0.48022902
683,0.95373017
684,0.7954784
685,0.5502416
686,0.31519967
687,0.74077016
688,0.9569724
689,0.9569647
690,0.6442229
691,0.15596743
692,0.9246398
693,0.82530993
694,0.41446784
695,0.104502395
696,0.388608
697,0.10450318
698,0.10450847
699,0.6660963
700,0.6203191
701,0.9571218
702,0.9570077
703,0.8328895
704,0.3506892
705,0.1014707
706,0.104502395
707,0.46823522
708,0.104502395
709,0.22156702
710,0.50287634
711,0.22008485
712,0.60025257
713,0.5942674
714,0.104502395
715,0.9139154
716,0.9567766
717,0.54164255
718,0.44329768
719,0.21452801
720,0.79638565
721,0.493579
722,0.104502395
723,0.5064118
724,0.31693113
725,0.5194143
726,0.104502976
727,0.104502395
728,0.7955362
729,0.104502395
730,0.9208125
731,0.21944155
732,0.35090643
733,0.5977424
734,0.22257377
735,0.088211484
736,0.94126266
737,0.49744463
738,0.62549245
739,0.104502395
740,0.12814233
741,0.43959552
742,0.44110397
743,0.94288975
